Week,AXP,GE,HD,IBM
234.0,-0.010635826631741918,0.00047675805432184984,-0.006323677296042234,-0.008949251413555931
235.0,0.015752154044767874,0.001904762480654661,0.016396935522925038,0.024844664316540338
236.0,0.020051192769839354,-0.014374948057523537,0.031275817991774174,0.009081052163106736
237.0,-0.02476686309989943,-0.031375122567754474,-0.024068494709175436,0.0484897886978355
238.0,0.01613258653939588,0.04479814289989305,0.01800174202693886,0.010360722287098858
239.0,-0.0205486682273879,-0.04929028921111407,-0.022565059992090394,-0.027463212936030927
240.0,0.015094324836876687,-0.08723878926632606,-0.009665573211112347,-0.07903585761477849
241.0,-0.012362082700006959,-0.04180045704697913,-0.030944259735524747,-0.01712357914080171
242.0,-0.056115702696746615,-0.0954809399720834,0.06575316324358356,-0.03190547876799493
243.0,0.020582908353394554,0.03143556225440264,0.0453949326511405,0.04453566152298544
244.0,-0.0001663201667023084,0.05547144694302989,0.01586781331831178,0.03696072882143663
245.0,-0.008938700342003576,0.06929898612927048,0.01160953831423778,0.021816488072758634
246.0,-0.02025922224732072,0.002674513495814,-0.040524572384335156,-0.01253912965135974
247.0,0.01613897256722941,-0.03423317164224056,0.022885301019757952,0.010169460296037828
248.0,-0.03699198862949321,-0.054527987071176245,-0.008652387486949471,-0.001955717603173741
249.0,0.017593728504209826,0.02536158986297729,0.029577976655206437,-0.0021697296351104855
250.0,0.00291670447830613,0.019724505347778927,0.013963161616920957,-0.062373452540147985
251.0,0.012936350617040786,0.0038986404156540946,-0.015540953462541108,0.010091352239552617
252.0,0.0076654547100325175,0.14224815483893938,0.012300278081649022,0.0005166623726391428
253.0,0.01928090976393551,0.1047335110312101,-0.018722357781033892,0.015159017535978633
254.0,-0.006109662333966237,-0.00043431053885814586,0.01931235316246953,-0.02412768751873918
255.0,-0.014262721447899055,0.0017361115471771554,-0.08485358169378787,0.00022333891773511014
256.0,0.009281391097696504,-0.021929953498577903,0.011581380587465545,0.0008184828761536814
257.0,0.003738322110607213,-0.018783634061844787,-0.02888220992965469,-0.008815237123237483
258.0,0.033591940456433815,0.024538371511260777,-0.0018681991328689737,0.006879560521232085
259.0,0.008463124365837581,-0.027252077382856066,0.03305972204968575,0.010600151142830975
260.0,-0.004781647618802333,0.013495481474885428,-0.005169376223786279,-0.0026580051089012333
261.0,-0.005367635492297766,0.061079509467452046,-0.009189384252465304,-0.015523934257355616
262.0,0.021043377849870513,-0.025382073271416495,0.024376037660904976,0.016825723486756018
263.0,0.032698565294181026,0.011501724239010129,0.033589337404951486,0.011930017102489988
264.0,0.027084441867325823,-0.00807999292785114,0.0003880230275689119,0.01621036787597648
265.0,-0.03955829788581147,0.05966972791299382,-0.017304779647296743,0.02216449573244078
266.0,0.014980408544233156,0.03206290880048352,0.040146357355569574,0.06551664387213384
267.0,0.030113980247784375,-0.0003896356955585042,0.031844807030726154,-0.018086054133272956
268.0,-0.006795210429661389,-0.0454442481194775,0.0009789925317904872,-0.005590324688005355
269.0,-0.2042757596502779,-0.12402186949516425,-0.11841519204436941,-0.14180286507260154
270.0,-0.015482879944771044,-0.1426747677927282,0.04763552053733304,-0.017455157889032888
271.0,-0.08343379545366514,-0.1791317614258553,-0.10530703049143857,-0.16808621974381166
272.0,-0.29439530926452334,-0.18794241982984605,-0.3021292984403184,-0.12320228546827272
273.0,0.1789930182764338,0.15820525773408783,0.22514102884967624,0.12218334230197647
274.0,-0.18765225246738043,-0.12420122604191433,-0.0642479928816527,-0.014375305889269097
275.0,0.25315477152644217,0.056332581767249104,0.12030595139572026,0.13201416474345137
276.0,-0.08139749494166064,-0.04085125524797105,0.03890366695164643,-0.010435741551870055
277.0,-0.04913927522749254,-0.08468648969580497,0.013565639897238434,0.03766323518311884
278.0,0.05972620318491376,0.03596947574036867,0.029111366548386038,-0.023362516162614914
279.0,0.013273535714055637,-0.035173614178265485,0.07006308979470029,0.00947564678551054
280.0,-0.08509324703435714,-0.1334177498037868,0.02152526764905214,-0.050010420574661124
281.0,0.08386330334489447,0.15233084311026981,0.009806036943175405,0.012063692305873935
282.0,0.06150612542913398,0.025434897147822322,0.02756770426006928,0.0539961069985007
283.0,0.1434374518949596,0.18117935221517767,0.02563301110816469,0.055174065509741715
284.0,-0.07620660881064398,-0.08822423341483798,-0.05068166631878546,-0.08020676312464697
285.0,-0.0075039846591942495,-0.00835659459094269,0.017457873012051133,0.004828357512368941
286.0,-0.07702447228560022,-0.09762053893750924,-0.023539182476654357,-0.04423284472908412
287.0,0.009587801155156617,0.05110052330261689,0.03068740668285256,0.020941405314912148
288.0,-0.01140919770519122,-0.015504186535965924,0.0063380211364824305,-0.011260623188955408
289.0,0.020590835739288202,0.051479288994242464,0.04039964046609562,0.05611558740421322
290.0,0.0009450307838298356,-0.03013140430936434,0.018756137518092113,0.005020931050100465
291.0,-0.02078547789381556,-0.12472623913871228,0.00015074998144064787,-0.022592109325459023
292.0,0.06150671167036878,0.05458819028440398,0.023574315816210868,0.015971945566049472
293.0,0.01231801665062434,0.03907046148144755,0.03201896066045783,0.002397891005891886
294.0,-0.043845704687322955,-0.05402548243018977,0.009437379346194883,-0.016663698123384488
295.0,0.06423949556865673,0.04724068444671098,0.010817370961692923,0.015225653615757798
296.0,0.029784121073378713,-0.02994465579599363,-0.05921741384435802,-0.022149478775221398
297.0,-0.021819047394637477,-0.07440779526033604,0.023913984049521907,-0.007219063344989726
298.0,0.000677015355419289,0.14729020879594948,-0.004097549020212339,0.010727695723318872
299.0,-0.07184219151474966,-0.12159463841970879,-0.02390171145309621,-0.03144132570431276
300.0,0.054089091622827504,0.04324132417319537,0.03908329506712631,0.013151766712828611
301.0,0.0452173988027244,0.06961963427776147,0.022926073105925582,0.05852165894235999
302.0,-0.013161199301844853,0.0630297080127074,0.006137127847479205,-0.014818589125867532
303.0,-0.038473756205768865,0.046925499023427214,-0.01601435888911613,-0.08204980273044066
304.0,-0.10112140633029941,-0.02856388149130601,-0.059865434287141264,-0.037233205889793744
305.0,0.05801040999664922,0.08768500449910305,0.06339165536752844,0.020456768268467655
306.0,0.17305782230639874,0.13167782397520042,-0.02469613260783022,0.023819930063069646
307.0,-0.020385557887395975,0.05475051477140847,-0.026839886748507673,0.0007700535139869651
308.0,0.0657029561023801,0.06255140468613483,0.02221091855242027,0.06024218569370029
309.0,0.03864506313258737,0.046082436316656705,-0.04371390101815074,0.0237926480959081
310.0,-0.03872819210723743,0.025409715525367024,0.0016269702221083926,-0.023068156214750262
311.0,-0.023296962140361303,-0.03371617768312137,0.023464554967373003,0.013587165546309517
312.0,-0.00426367150553037,-0.017765778152022328,0.0004799616122844706,-0.010453751983507805
313.0,0.03913196698862069,0.0679231171137824,-0.0067962595275378405,0.030572308741333994
314.0,0.003854833561666887,-0.002206045456767721,0.024249731243372066,-0.0007004709007262097
315.0,0.03206074032512906,-0.017825783952598248,0.02973240274637097,-0.07759967541511109
316.0,-0.08061763111551713,-0.040372455290386786,-0.046743037345218695,0.0019333423413721573
317.0,0.08180607953809253,0.0652405218684011,0.027869523024212414,0.0220920869182021
318.0,0.025871934260097346,0.0293884589994982,-0.003846642530039807,-0.008662348435973518
319.0,0.016984571706401663,0.023570114707111095,0.007285287654841757,-0.014606110351358677
320.0,0.025021906221512978,0.04394523193298848,-0.07763494333421476,0.0005883589158988678
321.0,0.08743670824586608,0.07808096109049695,-0.02067443743984476,0.03134949251869088
322.0,0.007564026068845249,-0.0756952740742938,0.07486571973610043,0.03802982642881766
323.0,-0.05468789573149838,0.05033970245260724,0.051856866424409134,0.010450067803284386
324.0,0.020677296217352783,-0.018677882415408548,0.054250130924388074,0.056188199346454935
325.0,0.006521913078008607,0.021694475954833252,0.013342251553794046,-0.023073095966117264
326.0,0.021956355499318805,0.023075084114764707,0.0350465127281542,0.01785230393195799
327.0,0.015040906662394323,-0.015573173462970593,0.029605697372770287,-0.014331041630862698
328.0,-0.03851985917536136,0.012625492625625744,-0.014137220072907363,0.0633879829236324
329.0,0.05988283946699835,-0.030725534269243494,0.0006483582869647956,-0.003868204703760987
330.0,0.03663554114628601,0.011350859668688786,0.04658314495532713,0.024570576582721562
331.0,-0.012084548062730231,-0.0015060243810369536,-0.04806572491554684,-0.005792320704505356
332.0,-0.0009552619736148335,-0.0022632978352568837,-0.024056841689041153,0.0015202822360106958
333.0,0.01974640698751534,0.060091335873655415,0.009516678618213427,-0.006511973133250058
334.0,0.029786817563217896,-0.006421713113647334,-0.024220715169916144,0.023966812397748824
335.0,-0.0025499376332734965,-0.020977261074465917,-0.0013182645833004856,0.026318189569136723
336.0,-0.03968282599000019,-0.06648974126883103,-0.02663781268328847,-0.055511312598183114
337.0,0.06927113763766769,0.027409953857565596,0.03595688801969281,0.02599877498370573
338.0,-0.004732616500100404,0.01615826633071371,0.029306241659706713,-0.04732425479669109
339.0,0.018855737942845487,-0.015071875358661967,-0.002355348657614281,0.009447770506193044
340.0,-0.010529491842636836,-0.047424354715134405,-0.0030142500409492835,-0.01812134912903317
341.0,0.018412219728984634,0.012658396871922125,0.035795064707053945,0.01734333161976062
342.0,-0.015358961529409236,0.019463440416378056,-0.015249455898163886,-0.0033310920627937658
343.0,0.004212256857109083,0.006915125519932119,0.004927017266397469,0.023365385001290755
344.0,-0.03100885767600966,0.004202489470546319,0.007345306205933622,-0.007238842774431928
345.0,-0.03905211361291817,-0.047827989007916655,-0.009076119664667173,-0.028340543572222585
346.0,0.054409910461125255,0.0583519069469462,-0.017443996029566814,0.002297036398703954
347.0,-0.05698052537554307,-0.012240984086362747,0.022204105070735856,0.0006450919479712219
348.0,-0.004215035651375532,-0.026508275567070146,0.004888067182368288,-0.018440700453554296
349.0,0.03347696695309148,-0.016009829057484576,0.010479765352335385,-0.01307688337974821
350.0,0.06827725557949639,0.0341771330129341,0.0057322065510023515,0.016283182125987734
351.0,-0.009152858360273991,0.019166260119182592,-0.022401511749325417,0.04188944932386915
352.0,0.006130243495205616,-0.01120725948240864,0.01258029653123115,-0.0006281188048930849
353.0,0.004445211628160181,-0.002007744830470337,0.04688564063684257,0.009518918496469844
354.0,0.06264958366320425,-0.004700473904649147,0.04388456412491404,-0.18654872084465285
355.0,-0.07477787878228738,0.008235228003012119,0.014775722585311082,0.04138183777876984
356.0,0.017289523716016976,0.03624161786527308,-0.008513449887622218,0.03306942068355927
357.0,0.02844269359113606,-0.010632988164559383,0.011684046627055598,-0.038434550862489716
358.0,-0.04659594925846844,-0.07336461586600791,0.09209554410508893,-0.024341627358622983
359.0,-0.10166131548751589,-0.02378775052008802,-0.017324783657307424,-0.003625068703085238
360.0,-0.005627692796146123,-0.05052799785170252,0.014752482235279966,0.026957189792748262
361.0,0.06858662381996065,0.043537837809927774,0.018928316506020552,0.04356211374036663
362.0,-0.042819997182925174,-0.0582998555803537,-0.06845832306020697,0.026322540782728956
363.0,0.025484981510015492,0.027183207558098464,0.023234938200127293,0.024805550596138825
364.0,-0.0029287957966559262,0.005200882072996337,0.04409146830837102,0.02300865899549707
417.0,0.04279373061358245,0.3768205998751033,-0.010916783729162887,0.03739935608020152
365.0,0.03688344783305545,0.05253446935259816,-0.037455133660517496,-0.009009069942366625
366.0,-0.035576413426450966,0.01710947538923786,-0.056314270315313386,-0.005056900788978506
367.0,-0.05887468439725903,-0.06870902544037079,-0.06347815162843885,-0.03605566829815725
368.0,0.10889958580508935,-0.04491439115914844,0.0491523699630072,0.03888473510464885
369.0,0.047964214785188544,0.07246208572096091,-0.01938112822004521,0.019217909128977827
370.0,0.031891674043432704,-0.022162986511147936,-0.026739636389499753,-0.03306699075205798
371.0,0.015777685491595903,-0.043696271735699295,-0.010275930716662118,-0.06444806842166395
372.0,-0.006332882537269081,0.03893435797545601,-0.09037431431906709,-0.0015287447158008026
373.0,-0.11266984552270647,-0.07837950023813137,0.02368691935761235,0.019456797502577138
374.0,-0.030224418558277455,0.03577025702018564,-0.023497453650339135,-0.021310515542969664
375.0,0.1279072530682454,0.03490087171620076,0.06936959106366988,0.038922805949167215
376.0,-0.001889268470638807,-0.01708541877099096,-0.08849611846448692,0.018983777262829182
377.0,-0.01692553880094823,-0.016138462478895617,-0.02879728865554476,-0.009408414526399672
378.0,-0.01841344973590693,-0.029789086578849138,0.030469476072881776,-0.018225329001918377
379.0,-0.014249939692828993,0.011516016981406443,-0.021237322399521898,-0.010068518943780295
380.0,-0.002874518286661649,-0.01956705007034356,-0.014779327054681293,0.08904504174107497
381.0,-0.033321407844813355,-0.1775502026931027,0.0009654920597519795,-0.044060641346204306
382.0,-0.04363520460316005,0.04765299457669411,-0.0206095815273386,0.03949392687496022
383.0,-0.052848969924170944,-0.041903931345821537,0.006416627310072268,-0.03241451788332636
384.0,-0.035021537004597175,0.0037258858804871866,-0.03058709212076228,-0.03536474233923774
385.0,0.10188165990894756,0.044168758684857964,0.07040478535133876,0.07926492121447473
386.0,-0.016765151008906173,-0.02171066069320801,-0.010793993697682708,0.013377052170829618
387.0,-0.07718408759187102,-0.07901509731782083,-0.053504538076107354,-0.03515966031405318
388.0,-0.06813282343770885,-0.0757418268444605,-0.06668302548608966,-0.008921718164245248
389.0,0.013531167562221363,0.017135546286238715,0.045181331852010106,0.05082658795593824
390.0,-0.040941696633141345,-0.0545144151362669,-0.014093763075861462,-0.005930545481462584
391.0,0.009926343557966368,-0.0048907567708498375,0.026020518014998124,-0.00603716454196755
392.0,0.00541777930301008,-0.00650537796002186,0.01986390955732856,-0.004426681511024059
393.0,0.07252788790496248,0.08202443242206,0.04880646634658698,-0.08587362798433076
394.0,0.0057265725572021135,0.08041490142159453,-0.018958537746504387,0.019305618894153914
395.0,0.02182231516635679,0.0060708449520086565,0.028659948985377662,0.013899133868211379
396.0,0.05147421891236462,0.07211732848020905,0.01661928451053575,0.010578933487271742
397.0,-0.021824811641811014,-0.027788376877133005,0.020929681091179292,0.03194925287192063
398.0,-0.030983545519965086,-0.03149969639597806,-0.07572405189684438,-0.05887773879024416
399.0,-0.0488537389811129,-0.0387162593465671,-0.02057246396708022,-0.020291898238566173
400.0,0.05626422987159645,0.021978906718775768,0.02742581298090706,0.01112635481267386
401.0,-0.0349313203517712,-0.1093291327543976,-0.08515040466215973,-0.01473193953082856
402.0,-0.08663718883990108,-0.02810632543841693,-0.0167548549273334,-0.03678943475083811
403.0,-0.03901835352533058,-0.04111250921749964,0.020231481758735726,-0.03178286222514021
404.0,0.02920768369513522,0.041267415886539906,0.027667635265968285,-0.0004205745109732359
405.0,-0.013256740921086828,0.045865019150568634,-0.027089370766134983,0.010794632243964621
406.0,0.021641182170363756,0.07480521174714208,-0.004526615127559516,0.07833184326990661
407.0,0.07132607361650178,0.07292071394262023,0.08024370596572619,0.06401410321740006
408.0,-0.039095795711586626,0.03443533813761953,-0.04964803857026008,-0.011105982841662029
409.0,0.06797890633578528,0.06255585530777792,0.10395146934889082,0.04447080396364707
410.0,-0.015352890686728205,-0.01001172506950474,-0.006078078824157437,0.03066375264644318
411.0,0.010856029288975472,0.028887246029721578,0.042509739256317,0.004796522149282251
412.0,0.016592554049910502,-0.01298533819755928,0.0031306577801968223,0.0018170800377569681
413.0,-0.0190923524460699,-0.06383249068753957,-0.023105832426367566,-0.010752428192188936
414.0,-0.050397227786102256,-0.33120810008473833,0.008019438726019987,-0.04890575420569715
415.0,0.005250787746759235,0.07013182377407967,-0.013244813966188316,0.011500091247205043
416.0,0.0050880337709367845,0.025955055098414087,-0.009076073900166015,-0.005591549409391317
418.0,0.037216943549976574,0.10869107660498996,0.042685646305030606,0.014988021013142502
419.0,-0.026874767039404827,-0.03205443244091261,-0.05053080864721326,-0.03260931307668676
420.0,0.12797582277991862,0.06913877732644183,0.005668608322975035,-0.04928607293238522
421.0,0.03730607159707445,-0.015376536387303075,0.04570725379397779,0.018357255518369968
422.0,0.0022895444875167857,-0.007839334610554333,-0.045959914629732264,-0.009394564507567545
423.0,-0.01127483546697909,0.021171249442456578,0.004695362117098893,-0.004434269330699497
424.0,-0.017527336536323115,0.0057623208664219034,-0.06981735255430517,-0.03366915656208191
425.0,0.02785348474779713,0.0334306084635269,0.006049828555305618,-0.006918314933724253
426.0,-0.07770052502796297,0.05265263864106277,-0.04149518736514031,-0.032933821671247684
427.0,-0.0571158198669883,-0.008714411774763526,0.007169487432308323,-0.013887439727359036
428.0,0.02086438460410444,0.012441668885254968,-0.018444831249750132,0.0129303492092508
429.0,0.03153358945889206,0.04503675677324545,0.041515526270066126,0.04493735774662044
430.0,-0.03768436514215762,-0.021035604673703474,-0.02210015768243403,-0.00435797165117722
431.0,0.0263434716880024,0.019465334788102296,0.012224038721875979,-0.01840447865795257
432.0,0.004405293467913996,0.04155509399278923,0.026511523505298725,-0.018908622916394856
433.0,-0.015628202162092857,-0.005441916080313983,0.0023635557533540283,0.0053147311076661916
434.0,-0.05500127732984466,0.01275181695254552,-0.03760605731215558,-0.02159220231431476
435.0,-0.0313451048481607,-0.014369940282952364,0.00268928585745486,-0.006976583825824372
436.0,0.033439483518042365,0.053694255925089036,0.0014794683494755833,0.035388831103455747
437.0,0.02810731023749983,-0.014201079114826324,0.006852627377546508,0.01253261762422243
438.0,0.069369974955474,0.0288652154345993,0.010428260743123172,0.027174545196397303
439.0,0.018335120205878956,0.005091468664312281,0.0048542148242271075,0.021515845680043697
440.0,0.003371704159237829,-0.00028218031509120653,0.010470599280798607,0.01649295219384002
441.0,-0.025093133853826586,-0.023895658370703975,0.00089809908409823,-0.060847292916234974
442.0,0.03560010039010823,0.056746171853418716,0.03177363400128932,0.03305646523591311
443.0,-0.02512198173308388,-0.01439533408452086,-0.024980917480425274,-0.012599598764732106
444.0,0.021382154008955552,0.01830212140949484,0.04450057786668346,0.00990498635583704
445.0,-0.01867690653461422,0.0002719978256953727,0.01183743040465048,0.04125961423571192
446.0,-0.027508283686646283,0.03605678347282042,0.03366846065882671,0.030806529209865468
447.0,-0.0010872192421521078,-0.011388492879154988,-0.014286391499071203,0.005494328249483059
448.0,-0.0015119903693931735,0.013659434548634612,0.013350358699776282,-0.007239346665983722
449.0,-0.03029324449657187,-0.024731873525092027,-0.010507233017012348,-0.01180618070260575
450.0,-0.012429538552101518,0.0013405426736054528,-0.01457590381367178,0.02719643248007112
451.0,0.008491418131966674,0.020158051502208278,0.031016621100031283,0.017593362071802603
452.0,-0.014002120913708,-0.022303783215067353,-0.012905744840985146,-0.0017590154051806794
453.0,0.03960173811502704,0.03301210823548668,-0.02332844143565744,-0.011852192417066015
454.0,-0.0672283381401819,-0.03776697297825361,-0.04927136353306759,0.006420348534707103
455.0,-0.026398277968161972,-0.005681577262171741,-0.01171335736316533,-0.04576166646627696
456.0,0.00154078074360596,0.00828609622516933,-0.031604580329740097,0.012113632348042627
457.0,0.012043127691207266,-0.019015422647780965,-0.0030447672382287886,-0.02502536756694104
458.0,-0.06637442053757024,-0.030820224614320754,-0.018954634993738652,-0.009794397592287223
459.0,-0.0016976731813104391,0.0026362881288686975,-0.0352172842657636,0.03812369421297677
460.0,0.0783366923307622,0.024337073342546665,0.0667357112902805,0.03726454790905507
461.0,0.010872856877594634,0.05629133670247254,-0.013832327385596163,0.007611258243946971
462.0,0.0513062451552054,0.040544370975994316,0.0530790672943824,0.025701885059357967
463.0,0.012410368665860408,0.0014982523195568795,0.010903963211652316,0.01435014257632451
464.0,0.05479284459493738,0.018786084319258812,0.028331765069366775,0.03440576493913495
465.0,-0.03190827584268957,-0.015547551283236288,0.020741851242600032,0.008743970628435982
466.0,0.06972103070105463,0.021001592236055033,0.07973626940312586,0.0018197805864029215
467.0,0.027907771910098727,0.028333227807219162,-0.013471957216567293,-0.0003390300690492287
468.0,0.008954243361602188,0.007625523370471698,-0.00632840680664829,0.008472025625515505
